Date,Close
4/29/2019,28.77
4/30/2019,28.33
5/1/2019,27.59
5/2/2019,27.74
5/3/2019,27.77
5/6/2019,27.629999
5/7/2019,26.940001
5/8/2019,26.5
5/9/2019,25.99
5/10/2019,25.360001
5/13/2019,24.65
5/14/2019,25.43
5/15/2019,25.59
5/16/2019,25.879999
5/17/2019,25.18
5/20/2019,25.08
5/21/2019,25.59
5/22/2019,24.74
5/23/2019,23.51
5/24/2019,22.969999
5/28/2019,22.99
5/29/2019,23.01
5/30/2019,22.17
5/31/2019,21.290001
6/3/2019,21.6
6/4/2019,21.959999
6/5/2019,21.190001
6/6/2019,21.549999
6/7/2019,21.629999
6/10/2019,21.76
6/11/2019,22.08
6/12/2019,21.07
6/13/2019,21.66
6/14/2019,21.379999
6/17/2019,21.969999
6/18/2019,22.219999
6/19/2019,21.809999
6/20/2019,22.879999
6/21/2019,22.84
6/24/2019,22.51
6/25/2019,22.5
6/26/2019,23.200001
6/27/2019,22.73
6/28/2019,22.74
7/1/2019,22.950001
7/2/2019,22.65
7/3/2019,22.84
7/5/2019,23.030001
7/8/2019,23.25
7/9/2019,23.57
7/10/2019,23.6
7/11/2019,23.85
7/12/2019,23.75
7/15/2019,23.459999
7/16/2019,22.879999
7/17/2019,21.780001
7/18/2019,21.68
7/19/2019,21.75
7/22/2019,23.74
7/23/2019,23.84
7/24/2019,23.790001
7/25/2019,23.219999
7/26/2019,23.030001
7/29/2019,22.18
7/30/2019,23.200001
7/31/2019,23
8/1/2019,21.66
8/2/2019,21
8/5/2019,20.309999
8/6/2019,19.950001
8/7/2019,19.65
8/8/2019,19.93
8/9/2019,19.52
8/12/2019,19.41
8/13/2019,19.48
8/14/2019,18.33
8/15/2019,18.25
8/16/2019,18.870001
8/19/2019,19.33
8/20/2019,19.059999
8/21/2019,18.6
8/22/2019,18.67
8/23/2019,17.719999
8/26/2019,17.5
8/27/2019,17.309999
8/28/2019,18
8/29/2019,18.530001
8/30/2019,18.84
9/3/2019,18.76
9/4/2019,18.76
9/5/2019,19
9/6/2019,19.09
9/9/2019,19.950001
9/10/2019,20.030001
9/11/2019,20.049999
9/12/2019,19.75
9/13/2019,20.27
9/16/2019,22.49
9/17/2019,21.030001
9/18/2019,20.809999
9/19/2019,20.92
9/20/2019,20.440001
9/23/2019,20.610001
9/24/2019,19.49
9/25/2019,19.440001
9/26/2019,19.27
9/27/2019,18.73
9/30/2019,18.85
10/1/2019,18.58
10/2/2019,18.17
10/3/2019,18.639999
10/4/2019,18.549999
10/7/2019,18.360001
10/8/2019,18.25
10/9/2019,18.27
10/10/2019,18.43
10/11/2019,18.950001
10/14/2019,18.76
10/15/2019,18.700001
10/16/2019,18.299999
10/17/2019,18.51
10/18/2019,18.43
10/21/2019,19.610001
10/22/2019,19.9
10/23/2019,20.209999
10/24/2019,19.91
10/25/2019,20.48
10/28/2019,20.299999
10/29/2019,20.379999
10/30/2019,19.440001
10/31/2019,19.25
11/1/2019,20.09
11/4/2019,21.07
11/5/2019,21.049999
11/6/2019,20.6
11/7/2019,20.959999
11/8/2019,21.280001
11/11/2019,21.25
11/12/2019,21.030001
11/13/2019,20.620001
11/14/2019,20.33
11/15/2019,20.48
11/18/2019,20.16
11/19/2019,19.9
11/20/2019,20.530001
11/21/2019,21.129999
11/22/2019,20.99
11/25/2019,21.34
11/26/2019,20.83
11/27/2019,21.41
11/29/2019,20.99
12/2/2019,21.290001
12/3/2019,20.790001
12/4/2019,21.469999
12/5/2019,21.42
12/6/2019,22.33
12/9/2019,22.57
12/10/2019,22.790001
12/11/2019,23.379999
12/12/2019,24.299999
12/13/2019,23.99
12/16/2019,24.35
12/17/2019,24.690001
12/18/2019,24.540001
12/19/2019,24.48
12/20/2019,24.49
12/23/2019,24.889999
12/24/2019,24.860001
12/26/2019,24.540001
12/27/2019,24.4
12/30/2019,24.559999
12/31/2019,24.469999
1/2/2020,24.68
1/3/2020,24.76
1/6/2020,25.389999
1/7/2020,24.67
1/8/2020,24.049999
1/9/2020,24.190001
1/10/2020,24.08
1/13/2020,23.75
1/14/2020,23.940001
1/15/2020,23.57
1/16/2020,23.809999
1/17/2020,23.959999
1/21/2020,23.77
1/22/2020,23.93
1/23/2020,23.58
1/24/2020,23.1
1/27/2020,21.65
1/28/2020,22.08
1/29/2020,21.629999
1/30/2020,21.950001
1/31/2020,21.809999
2/3/2020,21.5
2/4/2020,21.67
2/5/2020,22.58
2/6/2020,22.26
2/7/2020,21.799999
2/10/2020,21.4
2/11/2020,21.73
2/12/2020,22.35
2/13/2020,22.190001
2/14/2020,22.120001
2/18/2020,21.860001
2/19/2020,22.280001
2/20/2020,21.950001
2/21/2020,21.26
2/24/2020,19.83
2/25/2020,19.01
2/26/2020,18.4
2/27/2020,17.389999
2/28/2020,16.959999
3/2/2020,17.219999
3/3/2020,15.95
3/4/2020,15.39
3/5/2020,14.74
3/6/2020,13.07
3/9/2020,8.15
3/10/2020,8.66
3/11/2020,7.83
3/12/2020,6.42
3/13/2020,7.15
3/16/2020,5.94
3/17/2020,6.14
3/18/2020,4.61
3/19/2020,4.8
3/20/2020,5.05
3/23/2020,5.24
3/24/2020,6.63
3/25/2020,6.77
3/26/2020,7.05
3/27/2020,6.39
3/30/2020,6.37
3/31/2020,6.85
4/1/2020,6.6
4/2/2020,7.52
4/3/2020,7.61
4/6/2020,7.91
4/7/2020,8.04
4/8/2020,8.75
4/9/2020,8.21
4/13/2020,7.85
4/14/2020,7.63
4/15/2020,6.95
4/16/2020,6.67
4/17/2020,7.58
4/20/2020,7.63
4/21/2020,7.46
4/22/2020,8.23
4/23/2020,8.92
4/24/2020,8.86
4/27/2020,8.91
4/28/2020,9.52
4/29/2020,11.02
4/30/2020,10.5
5/1/2020,9.76
5/4/2020,10.03
5/5/2020,9.86
5/6/2020,9.56
5/7/2020,10.01
5/8/2020,10.7
5/11/2020,10.58
5/12/2020,10.49
5/13/2020,9.54
5/14/2020,9.95
5/15/2020,9.82
5/18/2020,11.51
5/19/2020,11.15
5/20/2020,11.95
5/21/2020,11.98
5/22/2020,11.59
5/26/2020,11.87
5/27/2020,12.19
5/28/2020,12.11
5/29/2020,11.75
6/1/2020,12.04
6/2/2020,12.69
6/3/2020,13.08
6/4/2020,13.19
6/5/2020,14.52
6/8/2020,16.4
6/9/2020,15.43
6/10/2020,14.51
6/11/2020,12.28
6/12/2020,12.78
6/15/2020,13.03
6/16/2020,13.53
6/17/2020,12.96
6/18/2020,13.19
6/19/2020,13.04
6/22/2020,13.02
6/23/2020,13
6/24/2020,11.86
6/25/2020,12.43
6/26/2020,11.93
6/29/2020,12.42
6/30/2020,12.98
7/1/2020,12.47
7/2/2020,12.57
7/6/2020,13.03
7/7/2020,12.41
7/8/2020,12.47
7/9/2020,11.78
7/10/2020,12.06
